timestamp,epoch,phase,loss,acc,f1,lr,lam,time_sec,model,pretrained
2025-09-15T18:11:02,39,valid,0.708684,0.951579,0.946810,,,72,resnet18,0
2025-09-15T18:12:15,40,train,0.991501,0.590909,,0.00038923623811365043,0.0000,72,resnet18,0
2025-09-15T18:12:15,40,valid,0.727651,0.922105,0.914687,,,72,resnet18,0
2025-09-15T18:13:22,41,train,0.648528,0.975379,,0.0003178222341281677,,67,resnet18,0
2025-09-15T18:13:22,41,valid,0.699180,0.949474,0.940572,,,67,resnet18,0
2025-09-15T18:14:31,42,train,0.634851,0.979640,,0.0002528649079241488,,68,resnet18,0
2025-09-15T18:14:31,42,valid,0.684220,0.962105,0.958560,,,68,resnet18,0
2025-09-15T18:15:38,43,train,0.633751,0.981061,,0.00019471903389196602,,67,resnet18,0
2025-09-15T18:15:38,43,valid,0.676526,0.960000,0.957315,,,67,resnet18,0
2025-09-15T18:16:46,44,train,0.621578,0.984848,,0.0001437021846322475,,67,resnet18,0
2025-09-15T18:16:46,44,valid,0.673377,0.962105,0.957463,,,67,resnet18,0
2025-09-15T18:17:54,45,train,0.617784,0.986032,,0.00010009299648445522,,67,resnet18,0
2025-09-15T18:17:54,45,valid,0.675137,0.964211,0.960822,,,67,resnet18,0
2025-09-15T18:19:02,46,train,0.618139,0.986269,,6.412964771182636e-05,,68,resnet18,0
2025-09-15T18:19:02,46,valid,0.675265,0.962105,0.957801,,,68,resnet18,0
2025-09-15T18:20:09,47,train,0.613918,0.988636,,3.6008557654289965e-05,,67,resnet18,0
2025-09-15T18:20:09,47,valid,0.671411,0.960000,0.955887,,,67,resnet18,0
2025-09-15T18:21:16,48,train,0.613090,0.988636,,1.5883313954145295e-05,,66,resnet18,0
2025-09-15T18:21:16,48,valid,0.671037,0.962105,0.958914,,,66,resnet18,0
2025-09-15T18:22:24,49,train,0.610418,0.990294,,3.863833713619898e-06,,68,resnet18,0
2025-09-15T18:22:24,49,valid,0.671303,0.962105,0.958385,,,68,resnet18,0
2025-09-15T18:23:33,50,train,0.612466,0.989110,,1.5763165773898107e-08,,68,resnet18,0
2025-09-15T18:23:33,50,valid,0.671807,0.960000,0.955887,,,68,resnet18,0
